Customer_ID,Customer_Name,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
NZ-8565,Nick Zandusky,100,4,328.584,2,1,1,4,At Risk
JW-5955,Joni Wasserman,107,2,307.8,2,1,1,4,At Risk
DK-3090,Dave Kipp,69,3,273.76800000000003,2,1,1,4,At Risk
CM-2235,Chris McAfee,52,5,243.03,2,1,1,4,At Risk
KS-6300,Karen Seio,107,4,221.61,2,1,1,4,At Risk
BB-1545,Brenda Bowman,50,5,207.228,2,1,1,4,At Risk
TN-11040,Tanja Norvell,55,2,187.35,2,1,1,4,At Risk
DS-3180,David Smith,72,2,185.136,2,1,1,4,At Risk
WB-11850,William Brown,115,2,182.532,2,1,1,4,At Risk
YC-11895,Yoseph Carroll,100,4,166.299,2,1,1,4,At Risk
SH-10395,Shahid Hopkins,64,4,129.03,2,1,1,4,At Risk
CS-2130,Chad Sievert,306,4,1367.268,1,1,1,3,At Risk
BE-1455,Brad Eason,147,2,1340.31,1,1,1,3,At Risk
JD-5790,John Dryer,300,5,1323.072,1,1,1,3,At Risk
BE-1335,Bill Eplett,573,5,1321.1490000000001,1,1,1,3,At Risk
SV-10365,Seth Vernon,184,5,1256.472,1,1,1,3,At Risk
DW-3195,David Wiener,1064,4,1241.2259999999999,1,1,1,3,At Risk
CB-2415,Christy Brittain,517,4,1232.568,1,1,1,3,At Risk
VG-11805,Vivek Grady,136,4,1190.22,1,1,1,3,At Risk
SZ-10035,Sam Zeldin,957,4,1164.15,1,1,1,3,At Risk
PC-9000,Pauline Chand,573,4,1160.43,1,1,1,3,At Risk
DL-3330,Denise Leinenbach,706,3,1159.3500000000001,1,1,1,3,At Risk
MJ-7740,Max Jones,160,4,1136.898,1,1,1,3,At Risk
PR-8880,Patrick Ryan,197,5,1085.6399999999999,1,1,1,3,At Risk
CC-2430,Chuck Clark,472,2,1041.57,1,1,1,3,At Risk
XP-11865,Xylona Preis,161,3,1011.798,1,1,1,3,At Risk
PK-9075,Pete Kriz,495,3,992.784,1,1,1,3,At Risk
MV-7485,Mark Van Huff,471,5,952.536,1,1,1,3,At Risk
AI-855,Arianne Irving,204,4,919.974,1,1,1,3,At Risk
KM-6225,Kalyca Meade,372,3,891.3629999999999,1,1,1,3,At Risk
TB-11175,Thomas Boland,217,4,850.326,1,1,1,3,At Risk
JM-5535,Jessica Myrick,244,5,847.827,1,1,1,3,At Risk
LH-6900,Lena Hernandez,307,3,840.792,1,1,1,3,At Risk
SO-10335,Sean O'Donnell,401,4,831.498,1,1,1,3,At Risk
MC-8130,Mike Caudle,288,5,826.35,1,1,1,3,At Risk
BS-1590,Brendan Sweed,238,5,819.4499999999999,1,1,1,3,At Risk
KD-6270,Karen Daniels,812,1,813.06,1,1,1,3,At Risk
MO-7500,Mary O'Rourke,282,5,810.8699999999999,1,1,1,3,At Risk
DC-3285,Debra Catini,393,4,800.004,1,1,1,3,At Risk
CC-2610,Corey Catlett,345,3,782.3879999999999,1,1,1,3,At Risk
TD-10995,Tamara Dahlen,181,3,780.378,1,1,1,3,At Risk
DL-3495,Dionis Lloyd,283,5,773.604,1,1,1,3,At Risk
Co-2640,Corey-Lock,363,5,767.637,1,1,1,3,At Risk
TB-11595,Troy Blackwell,163,4,752.0699999999999,1,1,1,3,At Risk
JW-6075,Julia West,267,4,747.21,1,1,1,3,At Risk
LH-6750,Larry Hughes,126,5,745.65,1,1,1,3,At Risk
BF-1005,Barry Franz,735,2,732.033,1,1,1,3,At Risk
LS-6975,Lindsay Shagiari,179,5,716.184,1,1,1,3,At Risk
TG-11310,Toby Gnade,161,3,714.417,1,1,1,3,At Risk
CS-1950,Carlos Soltero,136,5,714.072,1,1,1,3,At Risk
SN-10710,Steve Nguyen,253,4,702.24,1,1,1,3,At Risk
GD-4590,Giulietta Dortch,353,4,700.692,1,1,1,3,At Risk
MC-7635,Matthew Clasen,665,4,695.286,1,1,1,3,At Risk
BD-1605,Brian Dahlen,276,5,689.64,1,1,1,3,At Risk
BV-1245,Benjamin Venier,129,3,684.264,1,1,1,3,At Risk
DB-3120,David Bremer,359,4,671.232,1,1,1,3,At Risk
CK-2595,Clytie Kelty,216,3,662.28,1,1,1,3,At Risk
SH-10635,Stefanie Holloman,159,4,658.98,1,1,1,3,At Risk
AH-465,Amy Hunt,242,4,650.826,1,1,1,3,At Risk
TS-11205,Thomas Seio,308,3,641.646,1,1,1,3,At Risk
CA-2310,Christine Abelman,337,5,636.0600000000001,1,1,1,3,At Risk
KE-6420,Katrina Edelman,252,4,622.452,1,1,1,3,At Risk
RB-9570,Rob Beeghly,447,5,586.761,1,1,1,3,At Risk
CM-2385,Christopher Martinez,575,4,580.614,1,1,1,3,At Risk
HL-5040,Hunter Lopez,189,4,579.336,1,1,1,3,At Risk
RW-9630,Rob Williams,400,2,560.01,1,1,1,3,At Risk
LF-7185,Luke Foster,178,5,556.518,1,1,1,3,At Risk
SS-10875,Sung Shariari,251,4,556.314,1,1,1,3,At Risk
DB-3405,Denny Blanton,558,2,548.682,1,1,1,3,At Risk
CG-2040,Catherine Glotzbach,379,5,518.94,1,1,1,3,At Risk
SP-10860,Sung Pak,399,2,503.496,1,1,1,3,At Risk
GM-4455,Gary Mitchum,209,4,488.43,1,1,1,3,At Risk
SC-10020,Sam Craven,265,4,476.334,1,1,1,3,At Risk
BS-1380,Bill Stewart,132,5,469.458,1,1,1,3,At Risk
LR-6915,Lena Radford,685,3,468.654,1,1,1,3,At Risk
SJ-10500,Shirley Jackson,275,3,454.06800000000004,1,1,1,3,At Risk
NC-8625,Noah Childs,462,2,442.32,1,1,1,3,At Risk
JK-5640,Jim Kriz,174,4,428.43,1,1,1,3,At Risk
KW-6435,Katrina Willman,148,4,427.28999999999996,1,1,1,3,At Risk
SS-10515,Shirley Schmidt,675,3,424.53,1,1,1,3,At Risk
CT-1995,Carol Triggs,784,2,422.778,1,1,1,3,At Risk
RA-9915,Russell Applegate,140,2,420.65999999999997,1,1,1,3,At Risk
HR-4830,Harold Ryan,149,3,391.93800000000005,1,1,1,3,At Risk
VG-11790,Vivek Gonzalez,148,4,386.172,1,1,1,3,At Risk
BP-1290,Beth Paige,370,4,383.34000000000003,1,1,1,3,At Risk
AF-885,Art Foster,168,2,354.99,1,1,1,3,At Risk
LS-7200,Luke Schmidt,384,4,340.656,1,1,1,3,At Risk
SC-10575,Sonia Cooley,374,2,328.02,1,1,1,3,At Risk
KN-6390,Katherine Nockton,274,3,318.72,1,1,1,3,At Risk
MG-7650,Matthew Grinstein,496,1,301.71,1,1,1,3,At Risk
TM-11010,Tamara Manning,243,3,300.666,1,1,1,3,At Risk
SP-10620,Stefania Perrino,140,5,299.568,1,1,1,3,At Risk
CY-2745,Craig Yedwab,493,4,293.034,1,1,1,3,At Risk
TH-11550,Tracy Hopkins,390,5,283.83,1,1,1,3,At Risk
RB-9645,Robert Barroso,240,3,282.594,1,1,1,3,At Risk
OT-8730,Olvera Toch,243,4,265.05,1,1,1,3,At Risk
NL-8310,Nancy Lomonaco,576,2,251.322,1,1,1,3,At Risk
KB-6405,Katrina Bavinger,388,3,238.548,1,1,1,3,At Risk
KB-6585,Ken Black,372,2,216.78000000000003,1,1,1,3,At Risk
MC-7605,Matt Connell,196,2,208.41,1,1,1,3,At Risk
JG-5805,John Grady,134,3,208.38,1,1,1,3,At Risk
KD-6615,Ken Dana,187,3,205.98,1,1,1,3,At Risk
JK-5325,Jason Klamczynski,461,3,203.38799999999998,1,1,1,3,At Risk
ML-7410,Maris LaWare,170,3,193.134,1,1,1,3,At Risk
EB-3870,Emily Burns,498,5,184.872,1,1,1,3,At Risk
ME-8010,Michelle Ellison,393,1,160.5,1,1,1,3,At Risk
EA-4035,Erin Ashbrook,166,3,131.808,1,1,1,3,At Risk
BG-1035,Barry Gonzalez,601,1,124.416,1,1,1,3,At Risk
FH-4275,Frank Hawley,135,5,113.064,1,1,1,3,At Risk
SC-10800,Stuart Calhoun,360,2,89.286,1,1,1,3,At Risk
DK-2985,Darren Koutras,1207,1,81.432,1,1,1,3,At Risk
MG-7875,Michael Grace,404,1,80.19,1,1,1,3,At Risk
MP-7470,Mark Packer,544,2,58.11,1,1,1,3,At Risk
BD-1500,Bradley Drucker,399,3,52.047,1,1,1,3,At Risk
RC-9825,Roy Collins,742,1,37.44,1,1,1,3,At Risk
MG-7890,Michael Granlund,374,1,19.128,1,1,1,3,At Risk
ZC-11910,Zuschuss Carroll,201,1,7.173,1,1,1,3,At Risk
