Product_ID,Product_Name,Category,Sub_Category,Total_Sales,Total_Profit,Total_Quantity,Total_Orders,Avg_Discount_,Profit_Margin_%,Product_Cost,First_Order_Date,Last_Order_Date,Top_Ordered_Customer_ID,Top_Ordered_Customer_Name,Top_Customer_Orders,Top_Customer_Quantity,Top_Customer_Sales
FUR-BO-10001003,"Dania 3-Shelf Cabinet, Traditional",Furniture,Bookcases,1555.95,746.79,11,2,0.0,48.0,809.16,2013-11-01,2014-11-23,PO-19195,Phillina Ober,1,7,990.15
FUR-BO-10001010,"Dania Corner Shelving, Mobile",Furniture,Bookcases,2267.54,498.14,20,4,10.0,21.97,1769.4,2012-12-19,2014-11-16,CS-11950,Carlos Soltero,1,7,872.13
FUR-BO-10001039,"Dania Classic Bookcase, Traditional",Furniture,Bookcases,5586.34,1137.49,19,6,21.67,20.36,4448.85,2011-02-10,2014-12-24,DB-13210,Dean Braden,1,4,1314.43
FUR-BO-10001042,"Dania 3-Shelf Cabinet, Pine",Furniture,Bookcases,1961.12,-61.88,25,7,20.0,-3.16,2023.0,2011-10-07,2014-12-27,DV-13045,Darrin Van Huff,1,8,761.6
FUR-BO-10001067,"Bush Stackable Bookrack, Pine",Furniture,Bookcases,1032.18,126.26,16,5,24.0,12.23,905.92,2012-05-23,2014-03-08,LS-16975,Lindsay Shagiari,1,4,332.96
FUR-BO-10001073,"Safco Classic Bookcase, Metal",Furniture,Bookcases,7246.82,866.18,18,4,11.75,11.95,6380.64,2012-03-05,2014-07-22,CS-12460,Chuck Sachs,1,7,3063.27
FUR-BO-10001099,"Bush Corner Shelving, Traditional",Furniture,Bookcases,975.39,32.79,15,4,20.0,3.36,942.6,2011-06-21,2012-10-15,NS-18640,Noel Staavos,1,4,330.64
FUR-BO-10001133,"Ikea Classic Bookcase, Mobile",Furniture,Bookcases,6296.9,1789.22,16,5,8.0,28.41,4507.68,2011-06-28,2014-03-31,NF-18385,Natalie Fritzler,1,7,2899.89
FUR-BO-10001147,"Bush Floating Shelf Set, Metal",Furniture,Bookcases,2784.61,383.77,19,6,7.83,13.78,2400.84,2013-08-19,2014-08-27,JF-15190,Jamie Frazer,1,5,853.65
FUR-BO-10001155,"Dania 3-Shelf Cabinet, Traditional",Furniture,Bookcases,2148.63,-112.2,17,6,12.0,-5.22,2260.83,2011-05-06,2014-11-07,AG-10900,Arthur Gainer,1,3,424.35
FUR-BO-10001155,"Ikea 3-Shelf Cabinet, Metal",Furniture,Bookcases,752.07,-82.47,7,3,20.0,-10.97,834.54,2014-05-27,2014-12-11,AG-10900,Arthur Gainer,1,3,424.35
FUR-BO-10001165,"Bush Library with Doors, Mobile",Furniture,Bookcases,3448.3,-44.42,14,4,20.0,-1.29,3492.72,2011-12-03,2014-11-12,AH-10030,Aaron Hawkins,1,3,1100.52
FUR-BO-10001192,"Bush Library with Doors, Mobile",Furniture,Bookcases,5575.97,1812.17,18,7,12.86,32.5,3763.8,2011-09-27,2014-10-31,KS-16300,Karen Seio,1,4,1320.62
FUR-BO-10001196,"Bush Library with Doors, Pine",Furniture,Bookcases,4786.62,61.98,17,4,19.25,1.29,4724.64,2011-07-20,2014-10-02,MG-17890,Michael Granlund,1,5,1828.35
FUR-BO-10001201,"Bush Stackable Bookrack, Mobile",Furniture,Bookcases,1811.48,637.98,25,6,13.33,35.22,1173.5,2011-06-22,2014-06-12,JG-15310,Jason Gross,1,6,494.04
FUR-BO-10001212,"Safco Classic Bookcase, Mobile",Furniture,Bookcases,9187.97,-225.31,24,7,15.57,-2.45,9413.28,2012-04-19,2014-09-19,JK-16120,Julie Kriz,1,8,3278.58
FUR-BO-10001216,"Sauder 3-Shelf Cabinet, Mobile",Furniture,Bookcases,3480.44,1043.96,24,5,15.4,30.0,2436.48,2011-06-03,2014-01-08,RF-19345,Randy Ferguson,1,8,1353.6
FUR-BO-10001233,"Ikea 3-Shelf Cabinet, Mobile",Furniture,Bookcases,753.79,-368.33,9,2,50.0,-48.86,1122.12,2014-05-21,2014-08-16,FW-14395,Fred Wasserman,1,8,695.81
FUR-BO-10001254,"Dania 3-Shelf Cabinet, Mobile",Furniture,Bookcases,287.94,0.0,2,1,0.0,0.0,287.94,2013-05-24,2013-05-24,NC-18625,Noah Childs,1,2,287.94
FUR-BO-10001255,"Ikea Library with Doors, Mobile",Furniture,Bookcases,4903.19,-132.01,16,4,17.5,-2.69,5035.2,2013-10-31,2014-11-05,EL-13735,Ed Ludwig,1,8,2634.55
FUR-BO-10001256,"Ikea Corner Shelving, Pine",Furniture,Bookcases,821.11,19.75,7,2,5.0,2.4,801.36,2012-08-29,2014-02-14,HM-14980,Henry MacAllister,1,4,447.88
FUR-BO-10001271,"Sauder Classic Bookcase, Pine",Furniture,Bookcases,349.87,-113.75,3,1,60.0,-32.51,463.62,2013-07-23,2013-07-23,BM-11140,Becky Martin,1,3,349.87
FUR-BO-10001276,"Safco Floating Shelf Set, Mobile",Furniture,Bookcases,318.82,-95.66,6,2,60.0,-30.01,414.48,2013-01-21,2014-10-07,CL-12700,Craig Leslie,1,3,159.41
FUR-BO-10001287,"Dania Floating Shelf Set, Metal",Furniture,Bookcases,2245.17,779.79,14,6,5.0,34.73,1465.38,2011-05-26,2013-06-21,CS-11860,Cari Schnelling,1,4,607.72
FUR-BO-10001295,"Safco Floating Shelf Set, Traditional",Furniture,Bookcases,1232.9,453.66,11,3,13.33,36.8,779.24,2011-01-14,2014-07-10,PS-18970,Paul Stevenson,1,4,524.64
FUR-BO-10001309,"Ikea Classic Bookcase, Traditional",Furniture,Bookcases,1235.25,259.38,3,2,0.0,21.0,975.87,2011-10-07,2013-10-17,CK-12595,Clytie Kelty,1,2,823.5
FUR-BO-10001318,"Safco Library with Doors, Mobile",Furniture,Bookcases,418.46,-188.34,4,1,60.0,-45.01,606.8,2012-11-23,2012-11-23,AR-10345,Alex Russell,1,4,418.46
FUR-BO-10001324,"Sauder Floating Shelf Set, Pine",Furniture,Bookcases,2978.14,564.22,16,3,6.67,18.95,2413.92,2011-12-20,2014-11-18,KW-16435,Katrina Willman,1,8,1567.44
FUR-BO-10001326,"Bush 3-Shelf Cabinet, Pine",Furniture,Bookcases,1447.2,246.0,10,4,0.0,17.0,1201.2,2012-06-02,2013-06-05,CA-12055,Cathy Armstrong,1,3,434.16
FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,Furniture,Bookcases,2970.06,-78.64,28,10,11.0,-2.65,3048.7,2011-03-30,2014-06-11,TS-21370,Todd Sumrall,1,6,617.0
FUR-BO-10001342,"Safco Corner Shelving, Metal",Furniture,Bookcases,2345.49,-186.15,17,6,9.17,-7.94,2531.64,2011-03-18,2014-11-12,MC-17605,Matt Connell,1,6,804.17
FUR-BO-10001356,"Ikea Library with Doors, Mobile",Furniture,Bookcases,6342.44,877.96,28,9,6.67,13.84,5464.48,2011-12-09,2014-11-25,CS-12400,Christopher Schild,1,5,1219.7
FUR-BO-10001358,"Bush 3-Shelf Cabinet, Traditional",Furniture,Bookcases,688.18,-239.02,10,3,26.67,-34.73,927.2,2011-05-18,2014-06-11,EH-14185,Evan Henry,1,3,286.74
FUR-BO-10001362,"Ikea Classic Bookcase, Metal",Furniture,Bookcases,1315.87,-82.25,4,2,20.0,-6.25,1398.12,2011-10-06,2014-12-16,NH-18610,Nicole Hansen,1,2,822.42
FUR-BO-10001369,"Sauder Stackable Bookrack, Mobile",Furniture,Bookcases,665.58,144.78,7,4,5.0,21.75,520.8,2012-06-21,2014-05-17,AW-10840,Anthony Witt,1,2,195.76
FUR-BO-10001370,"Sauder Classic Bookcase, Mobile",Furniture,Bookcases,1140.13,-17.54,3,2,20.0,-1.54,1157.67,2011-10-13,2012-12-26,VT-21700,Valerie Takahito,1,2,877.02
FUR-BO-10001372,"Safco Classic Bookcase, Pine",Furniture,Bookcases,9097.65,513.9,21,4,2.5,5.65,8583.75,2011-06-22,2014-02-12,EM-13810,Eleni McCrary,1,7,3076.5
FUR-BO-10001385,"Sauder Corner Shelving, Metal",Furniture,Bookcases,2053.17,573.57,18,4,13.0,27.94,1479.6,2012-11-17,2014-05-30,LS-17245,Lynn Smith,1,10,953.94
FUR-BO-10001387,"Safco Floating Shelf Set, Traditional",Furniture,Bookcases,2419.9,546.67,17,4,30.0,22.59,1873.23,2011-05-11,2012-03-02,YC-21895,Yoseph Carroll,1,7,1239.46
FUR-BO-10001390,"Bush Floating Shelf Set, Traditional",Furniture,Bookcases,1096.13,301.25,12,4,25.0,27.48,794.88,2011-06-07,2013-01-04,LC-16930,Linda Cazamias,1,5,570.9
FUR-BO-10001392,"Sauder Classic Bookcase, Traditional",Furniture,Bookcases,4054.71,1482.21,10,4,7.5,36.56,2572.5,2011-09-15,2014-09-12,ME-17320,Maria Etezadi,1,3,1307.97
FUR-BO-10001393,"Safco 3-Shelf Cabinet, Pine",Furniture,Bookcases,3844.59,57.84,25,6,11.83,1.5,3786.75,2012-03-16,2014-08-05,JE-15715,Joe Elijah,1,7,1107.94
FUR-BO-10001405,"Bush Stackable Bookrack, Pine",Furniture,Bookcases,4482.47,1588.01,38,8,5.0,35.43,2894.46,2011-12-09,2014-11-28,AH-10075,Adam Hart,1,7,874.02
FUR-BO-10001436,"Bush Corner Shelving, Traditional",Furniture,Bookcases,1413.49,41.77,14,2,15.0,2.95,1371.72,2014-04-24,2014-11-22,SC-20800,Stuart Calhoun,1,12,1190.3
FUR-BO-10001452,"Dania Stackable Bookrack, Pine",Furniture,Bookcases,248.22,96.78,2,1,0.0,38.99,151.44,2014-06-25,2014-06-25,DC-12850,Dan Campbell,1,2,248.22
FUR-BO-10001461,"Safco Floating Shelf Set, Traditional",Furniture,Bookcases,2122.82,1040.75,11,4,1.75,49.03,1082.07,2012-06-04,2013-08-07,LA-16780,Laura Armstrong,1,4,786.96
FUR-BO-10001471,"Sauder Classic Bookcase, Metal",Furniture,Bookcases,10537.89,4650.45,26,4,5.0,44.13,5887.44,2011-10-03,2014-10-17,MB-17305,Maria Bertelson,1,14,5486.67
FUR-BO-10001476,"Safco Corner Shelving, Pine",Furniture,Bookcases,804.32,62.18,9,5,8.0,7.73,742.14,2012-05-15,2014-09-04,MZ-17335,Maria Zettner,1,4,321.73
FUR-BO-10001483,"Bush Corner Shelving, Metal",Furniture,Bookcases,2403.16,-390.02,39,9,22.22,-16.23,2793.18,2011-09-12,2014-11-26,DK-12835,Damala Kotsonis,1,9,592.56
FUR-BO-10001498,"Dania Classic Bookcase, Pine",Furniture,Bookcases,9725.8,2801.8,40,10,14.0,28.81,6924.0,2011-01-04,2014-09-30,AB-10060,Adam Bellavance,1,9,2472.66
FUR-BO-10001501,"Bush Classic Bookcase, Metal",Furniture,Bookcases,11560.53,4042.77,32,9,16.33,34.97,7517.76,2011-12-12,2014-11-19,CS-11845,Cari Sayre,1,9,3709.26
FUR-BO-10001507,"Ikea Library with Doors, Traditional",Furniture,Bookcases,484.52,58.12,2,1,0.0,12.0,426.4,2014-11-23,2014-11-23,TZ-21445,Tom Zandusky,1,2,484.52
FUR-BO-10001519,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,1119.2,147.09,22,5,17.0,13.14,972.1,2012-04-16,2014-12-10,LL-16840,Lauren Leatherbury,1,9,523.26
FUR-BO-10001524,"Bush Stackable Bookrack, Pine",Furniture,Bookcases,166.48,-116.62,5,1,60.0,-70.05,283.1,2013-01-30,2013-01-30,SC-20845,Sung Chung,1,5,166.48
FUR-BO-10001537,"Ikea Corner Shelving, Metal",Furniture,Bookcases,1102.68,44.01,9,3,0.0,3.99,1058.67,2011-02-09,2014-10-19,MH-18025,Michelle Huthwaite,1,4,490.08
FUR-BO-10001541,"Bush Stackable Bookrack, Traditional",Furniture,Bookcases,2936.52,-231.96,28,6,18.5,-7.9,3168.48,2011-09-17,2014-12-30,PS-18760,Pamela Stobb,1,9,1029.26
FUR-BO-10001553,"Sauder Library with Doors, Traditional",Furniture,Bookcases,7481.26,-193.94,20,4,2.5,-2.59,7675.2,2012-05-16,2014-12-11,AA-10315,Alex Avila,1,7,2713.41
FUR-BO-10001555,"Bush Corner Shelving, Metal",Furniture,Bookcases,1234.5,172.8,10,3,0.0,14.0,1061.7,2011-06-28,2014-10-06,IM-15070,Irene Maddox,1,6,740.7
FUR-BO-10001558,"Safco 3-Shelf Cabinet, Pine",Furniture,Bookcases,953.06,-258.7,8,2,20.0,-27.14,1211.76,2012-02-13,2012-06-30,JL-15850,John Lucas,1,6,612.68
FUR-BO-10001567,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Furniture,Bookcases,90.88,-190.85,3,1,70.0,-210.0,281.73,2013-10-11,2013-10-11,CC-12610,Corey Catlett,1,3,90.88
FUR-BO-10001580,"Dania Stackable Bookrack, Pine",Furniture,Bookcases,3534.52,370.66,31,6,12.83,10.49,3163.86,2012-08-02,2014-12-30,TH-21115,Thea Hudgings,1,9,1106.46
FUR-BO-10001585,"Ikea Floating Shelf Set, Traditional",Furniture,Bookcases,2066.79,267.63,22,8,20.0,12.95,1799.16,2011-06-27,2014-12-29,DN-13690,Duane Noonan,1,3,591.3
FUR-BO-10001585,"Sauder Floating Shelf Set, Mobile",Furniture,Bookcases,591.3,218.7,3,1,0.0,36.99,372.6,2014-08-26,2014-08-26,DN-13690,Duane Noonan,1,3,591.3
FUR-BO-10001596,"Dania Library with Doors, Mobile",Furniture,Bookcases,3600.54,-588.96,21,4,25.0,-16.36,4189.5,2012-06-08,2014-11-28,JJ-15445,Jennifer Jackson,1,10,1459.68
FUR-BO-10001598,"Bush Corner Shelving, Pine",Furniture,Bookcases,2919.17,1264.61,24,6,4.5,43.32,1654.56,2011-10-04,2014-12-13,BT-11680,Brian Thompson,1,8,1002.72
FUR-BO-10001601,"Sauder Mission Library with Doors, Fruitwood Finish",Furniture,Bookcases,935.2,-125.74,10,3,26.33,-13.45,1060.94,2011-11-09,2014-05-07,DB-13555,Dorothy Badders,1,7,623.46
FUR-BO-10001608,"Hon Metal Bookcases, Black",Furniture,Bookcases,1570.08,-26.97,30,5,24.4,-1.72,1597.05,2011-06-20,2014-01-14,JL-15235,Janet Lee,1,12,681.41
FUR-BO-10001619,O'Sullivan Cherrywood Estates Traditional Bookcase,Furniture,Bookcases,424.9,27.19,6,2,10.0,6.4,397.71,2013-11-25,2014-01-22,SC-20050,Sample Company A,1,5,339.92
FUR-BO-10001621,"Dania Stackable Bookrack, Traditional",Furniture,Bookcases,2021.54,757.4,18,6,15.0,37.47,1264.14,2011-10-03,2014-09-23,LB-16795,Laurel Beltran,1,8,968.4
FUR-BO-10001641,"Bush 3-Shelf Cabinet, Traditional",Furniture,Bookcases,2140.51,742.36,15,5,1.4,34.68,1398.15,2012-06-21,2014-02-14,DW-13585,Dorothy Wardle,1,5,716.85
FUR-BO-10001646,"Safco Corner Shelving, Metal",Furniture,Bookcases,1429.63,321.55,18,6,16.67,22.49,1108.08,2011-04-21,2014-05-07,PH-18790,Patricia Hirasaki,2,8,476.54
FUR-BO-10001646,"Safco Library with Doors, Pine",Furniture,Bookcases,4745.83,834.33,25,8,22.5,17.58,3911.5,2011-03-23,2014-10-22,PH-18790,Patricia Hirasaki,2,8,476.54
FUR-BO-10001668,"Ikea Floating Shelf Set, Pine",Furniture,Bookcases,4742.08,-368.27,31,8,15.5,-7.77,5110.35,2011-12-22,2014-12-25,TB-21055,Ted Butterfield,1,8,1373.52
FUR-BO-10001679,"Ikea 3-Shelf Cabinet, Traditional",Furniture,Bookcases,1170.86,262.04,11,4,22.25,22.38,908.82,2011-09-05,2014-09-17,EH-13990,Erica Hackney,1,6,555.52
FUR-BO-10001699,"Ikea 3-Shelf Cabinet, Mobile",Furniture,Bookcases,77.31,-61.89,2,1,60.0,-80.05,139.2,2012-10-15,2012-10-15,KW-16570,Kelly Williams,1,2,77.31
FUR-BO-10001708,"Safco Stackable Bookrack, Pine",Furniture,Bookcases,3590.55,196.95,28,7,10.0,5.49,3393.6,2012-04-06,2014-05-28,QJ-19255,Quincy Jones,1,5,757.5
FUR-BO-10001714,"Dania Floating Shelf Set, Mobile",Furniture,Bookcases,979.66,-149.75,9,2,30.0,-15.29,1129.41,2013-01-29,2013-09-17,FA-14230,Frank Atkinson,1,6,515.61
FUR-BO-10001721,"Bush Corner Shelving, Mobile",Furniture,Bookcases,775.93,303.53,10,4,10.0,39.12,472.4,2011-10-27,2014-08-26,MZ-17335,Maria Zettner,1,5,421.7
FUR-BO-10001739,"Dania Classic Bookcase, Mobile",Furniture,Bookcases,5234.88,490.14,21,6,6.67,9.36,4744.74,2011-01-23,2014-12-17,MS-17830,Melanie Seite,1,6,1653.12
FUR-BO-10001746,"Dania 3-Shelf Cabinet, Pine",Furniture,Bookcases,171.36,-17.16,2,1,40.0,-10.01,188.52,2013-12-31,2013-12-31,MG-17695,Maureen Gnade,1,2,171.36
FUR-BO-10001749,"Bush Classic Bookcase, Traditional",Furniture,Bookcases,10110.66,-363.45,27,7,12.86,-3.59,10474.11,2011-06-22,2014-06-20,JH-15910,Jonathan Howell,1,7,2888.76
FUR-BO-10001753,"Dania Stackable Bookrack, Traditional",Furniture,Bookcases,3371.24,1066.04,34,9,20.56,31.62,2305.2,2011-05-06,2014-10-09,GD-14590,Giulietta Dortch,1,7,762.62
FUR-BO-10001779,"Safco Stackable Bookrack, Pine",Furniture,Bookcases,2806.16,1150.24,28,7,0.0,40.99,1655.92,2013-11-05,2014-12-29,CM-11830,Cari MacIntyre,1,7,701.54
FUR-BO-10001781,"Bush Library with Doors, Traditional",Furniture,Bookcases,5343.36,-48.84,30,8,27.5,-0.91,5392.2,2011-07-27,2014-08-21,LP-17095,Liz Preis,1,6,1457.28
FUR-BO-10001798,Bush Somerset Collection Bookcase,Furniture,Bookcases,1263.96,-56.32,12,4,21.25,-4.46,1320.28,2013-04-10,2014-08-26,HF-14995,Herbert Flentye,1,5,556.66
FUR-BO-10001811,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Furniture,Bookcases,5492.88,15.05,26,8,31.62,0.27,5477.84,2012-03-01,2014-09-24,AA-10645,Anna Andreadi,1,5,1279.16
FUR-BO-10001822,"Dania Library with Doors, Metal",Furniture,Bookcases,6368.74,-651.86,20,5,8.0,-10.24,7020.6,2011-08-03,2014-12-15,LH-17155,Logan Haushalter,1,9,2605.39
FUR-BO-10001831,"Sauder Floating Shelf Set, Metal",Furniture,Bookcases,2270.27,500.51,12,4,2.5,22.05,1769.76,2012-08-07,2014-01-08,KD-16345,Katherine Ducich,1,4,776.16
FUR-BO-10001834,"Ikea 3-Shelf Cabinet, Mobile",Furniture,Bookcases,1898.98,356.32,14,4,15.0,18.76,1542.66,2012-12-21,2014-09-28,MS-17770,Maxwell Schwartz,1,6,869.76
FUR-BO-10001835,"Safco Library with Doors, Traditional",Furniture,Bookcases,779.58,202.68,2,1,0.0,26.0,576.9,2013-05-08,2013-05-08,TG-21310,Toby Gnade,1,2,779.58
FUR-BO-10001860,"Sauder Corner Shelving, Traditional",Furniture,Bookcases,2455.49,569.69,20,5,14.8,23.2,1885.8,2011-09-08,2014-04-08,DR-12880,Dan Reichenbach,1,5,736.5
FUR-BO-10001867,"Dania Corner Shelving, Mobile",Furniture,Bookcases,1528.3,254.86,21,7,11.43,16.68,1273.44,2011-08-23,2014-12-30,BS-11365,Bill Shonely,1,5,415.3
FUR-BO-10001872,"Bush Stackable Bookrack, Pine",Furniture,Bookcases,449.5,-30.02,6,1,40.0,-6.68,479.52,2014-05-08,2014-05-08,AG-10300,Aleksandra Gannaway,1,6,449.5
FUR-BO-10001873,"Ikea Floating Shelf Set, Mobile",Furniture,Bookcases,674.15,-311.17,6,2,35.0,-46.16,985.32,2012-06-22,2012-12-03,CD-12790,Cynthia Delaney,1,3,466.72
FUR-BO-10001874,"Sauder Corner Shelving, Pine",Furniture,Bookcases,4043.28,507.6,29,8,8.62,12.55,3535.68,2011-12-30,2014-06-09,DS-13180,David Smith,1,8,1105.96
FUR-BO-10001875,"Bush Library with Doors, Mobile",Furniture,Bookcases,1834.2,788.7,5,2,0.0,43.0,1045.5,2013-09-02,2014-08-01,TC-21475,Tony Chapman,1,4,1467.36
FUR-BO-10001876,"Safco Corner Shelving, Pine",Furniture,Bookcases,814.37,217.13,6,1,10.0,26.66,597.24,2014-11-24,2014-11-24,AG-10525,Andy Gerbode,1,6,814.37
FUR-BO-10001888,"Dania Floating Shelf Set, Pine",Furniture,Bookcases,768.15,204.75,5,3,10.0,26.65,563.4,2011-11-23,2013-06-17,RB-19645,Robert Barroso,1,2,307.26
FUR-BO-10001892,"Sauder Library with Doors, Pine",Furniture,Bookcases,3578.62,-357.95,11,4,15.0,-10.0,3936.57,2012-03-02,2013-07-25,RP-19270,Rachel Payne,1,3,1166.94
FUR-BO-10001918,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",Furniture,Bookcases,1014.17,-418.55,10,3,28.33,-41.27,1432.72,2012-06-28,2014-03-27,DW-13585,Dorothy Wardle,1,6,482.94
FUR-BO-10001934,"Bush Library with Doors, Metal",Furniture,Bookcases,17094.02,-309.34,52,14,11.71,-1.81,17403.36,2011-08-04,2014-11-24,KB-16600,Ken Brennan,1,9,3274.02
FUR-BO-10001943,"Safco Library with Doors, Traditional",Furniture,Bookcases,4209.73,-327.71,12,3,10.0,-7.78,4537.44,2013-12-18,2014-12-09,BB-11545,Brenda Bowman,1,7,2455.68
FUR-BO-10001946,"Sauder 3-Shelf Cabinet, Metal",Furniture,Bookcases,3012.67,-386.79,31,8,17.5,-12.84,3399.46,2011-09-19,2014-09-12,CS-12460,Chuck Sachs,1,6,664.56
FUR-BO-10001966,"Ikea Corner Shelving, Metal",Furniture,Bookcases,686.11,9.67,9,3,6.67,1.41,676.44,2013-07-01,2013-12-14,BP-11290,Beth Paige,1,4,326.72
FUR-BO-10001967,"Safco Corner Shelving, Mobile",Furniture,Bookcases,1337.42,-15.28,10,3,13.33,-1.14,1352.7,2011-10-17,2013-10-09,NC-18625,Noah Childs,1,5,683.91
FUR-BO-10001969,"Sauder 3-Shelf Cabinet, Pine",Furniture,Bookcases,1545.88,-561.22,19,4,25.0,-36.3,2107.1,2012-12-17,2014-12-15,FM-14290,Frank Merwin,1,5,560.1
FUR-BO-10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,2740.2,-975.1,37,7,42.14,-35.58,3715.3,2011-01-20,2014-12-09,KH-16510,Keith Herrera,1,13,1336.83
FUR-BO-10002000,"Ikea Classic Bookcase, Metal",Furniture,Bookcases,7044.03,752.49,18,5,5.4,10.68,6291.54,2011-09-24,2014-09-26,BF-11170,Ben Ferrer,1,7,2878.47
FUR-BO-10002003,"Sauder Classic Bookcase, Metal",Furniture,Bookcases,7838.1,-1785.54,26,5,20.0,-22.78,9623.64,2011-10-19,2014-09-17,CM-12655,Corinna Mitchell,1,13,2830.42
FUR-BO-10002008,"Bush Stackable Bookrack, Traditional",Furniture,Bookcases,327.92,-12.38,5,3,20.0,-3.78,340.3,2011-04-15,2014-03-24,KT-16465,Kean Takahito,1,2,163.96
FUR-BO-10002031,"Sauder Classic Bookcase, Pine",Furniture,Bookcases,7369.18,546.58,20,6,14.17,7.42,6822.6,2011-09-19,2014-10-15,DW-13195,David Wiener,1,5,2186.7
FUR-BO-10002032,"Ikea Stackable Bookrack, Pine",Furniture,Bookcases,1747.41,334.41,15,4,11.25,19.14,1413.0,2011-03-31,2014-10-08,SS-20140,Saphhira Shifley,1,9,1115.37
FUR-BO-10002042,"Bush Classic Bookcase, Metal",Furniture,Bookcases,219.81,-219.83,2,1,60.0,-100.01,439.64,2014-05-07,2014-05-07,KD-16495,Keith Dawkins,1,2,219.81
FUR-BO-10002084,"Dania Library with Doors, Metal",Furniture,Bookcases,2943.13,-50.91,17,5,24.0,-1.73,2994.04,2011-06-01,2014-12-06,GH-14485,Gene Hale,1,4,771.97
FUR-BO-10002109,"Safco Stackable Bookrack, Pine",Furniture,Bookcases,909.0,-49.62,13,3,26.67,-5.46,958.62,2012-09-08,2013-12-04,DA-13450,Dianna Arnett,1,6,363.6
FUR-BO-10002133,"Bush Corner Shelving, Mobile",Furniture,Bookcases,948.82,361.78,8,3,6.67,38.13,587.04,2012-12-22,2014-12-24,PW-19030,Pauline Webber,1,3,379.53
FUR-BO-10002142,"Ikea Classic Bookcase, Traditional",Furniture,Bookcases,933.3,-219.6,5,2,30.0,-23.53,1152.9,2012-07-09,2014-12-10,TP-21130,Theone Pippenger,1,3,494.1
FUR-BO-10002182,"Safco Floating Shelf Set, Pine",Furniture,Bookcases,4120.27,78.91,24,7,12.86,1.92,4041.36,2011-05-27,2014-06-04,DN-13690,Duane Noonan,1,5,990.45
FUR-BO-10002202,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Furniture,Bookcases,400.03,-113.26,3,2,51.0,-28.31,513.29,2013-03-20,2014-11-18,JB-16000,Joy Bell-,1,2,327.73
FUR-BO-10002204,"Bush Classic Bookcase, Pine",Furniture,Bookcases,4637.14,1217.08,14,3,11.67,26.25,3420.06,2013-12-19,2014-09-08,KM-16720,Kunst Miller,1,8,2152.96
FUR-BO-10002204,"Bush Corner Shelving, Traditional",Furniture,Bookcases,2052.03,712.83,20,3,15.0,34.74,1339.2,2012-08-28,2014-11-19,KM-16720,Kunst Miller,1,8,2152.96
FUR-BO-10002204,"Dania Floating Shelf Set, Traditional",Furniture,Bookcases,653.69,274.25,4,2,3.5,41.95,379.44,2013-07-04,2014-11-26,KM-16720,Kunst Miller,1,8,2152.96
FUR-BO-10002206,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",Furniture,Bookcases,119.83,-12.69,1,1,15.0,-10.59,132.52,2014-12-19,2014-12-19,RA-19915,Russell Applegate,1,1,119.83
FUR-BO-10002213,DMI Eclipse Executive Suite Bookcases,Furniture,Bookcases,11046.61,90.18,27,6,18.33,0.82,10956.43,2011-09-20,2014-06-26,GT-14710,Greg Tran,1,10,4007.84
FUR-BO-10002213,"Sauder Forest Hills Library, Woodland Oak Finish",Furniture,Bookcases,1875.03,-70.49,15,4,12.5,-3.76,1945.52,2012-07-25,2014-11-26,GT-14710,Greg Tran,1,10,4007.84
FUR-BO-10002214,"Dania Floating Shelf Set, Traditional",Furniture,Bookcases,2709.6,-979.14,33,8,25.0,-36.14,3688.74,2011-01-11,2014-01-13,JL-15835,John Lee,1,8,541.92
FUR-BO-10002235,"Bush 3-Shelf Cabinet, Pine",Furniture,Bookcases,1196.35,331.71,14,5,8.0,27.73,864.64,2011-08-16,2014-10-28,GZ-14545,George Zrebassa,1,6,463.1
FUR-BO-10002250,"Dania Floating Shelf Set, Mobile",Furniture,Bookcases,1374.96,659.76,12,4,0.0,47.98,715.2,2011-11-11,2014-10-09,CR-12820,Cyra Reiten,1,3,343.74
FUR-BO-10002268,Sauder Barrister Bookcases,Furniture,Bookcases,754.73,-294.77,16,3,40.67,-39.06,1049.5,2012-11-20,2014-04-28,JL-15505,Jeremy Lonsdale,1,6,388.7
FUR-BO-10002277,"Bush Floating Shelf Set, Mobile",Furniture,Bookcases,2662.46,20.54,16,4,4.25,0.77,2641.92,2012-12-31,2014-10-24,JO-15280,Jas O'Carroll,1,5,868.95
FUR-BO-10002285,"Safco Corner Shelving, Pine",Furniture,Bookcases,1048.13,34.61,8,2,17.5,3.3,1013.52,2012-08-13,2012-11-08,NL-18310,Nancy Lomonaco,1,5,754.05
FUR-BO-10002289,"Ikea Corner Shelving, Pine",Furniture,Bookcases,622.05,149.25,5,2,0.0,23.99,472.8,2012-08-13,2014-10-02,EM-13960,Eric Murdock,1,3,373.23
